gender,age,category,platform,product_name,image_link,currency_symbol,price,delivery_tagline,delivery_days,average_rating,buy_link,ratings_total,product_id,last_updated_on,brands,categories,characters,tags,age_ai,genders_ai
"boy,girl","6,8,9,1,10,2",toys,amazon,JC Toys - La Baby | Caucasian 16-inch Medium Soft Body Baby Doll | Washable | Removable Purple Outfit w/Hat and Pacifier | for Children 12 Months +,https://m.media-amazon.com/images/I/6181wFFWq1L._AC_UL320_.jpg,$,19.43,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/JC-Toys-16-inch-Washable-Accessories/dp/B00CE2PTC6/ref=sr_1_227?keywords=toys+6+year+boy&qid=1680774227&sr=8-227,8056,A-B00CE2PTC6,1684813967598,JC Toys,"Baby doll, Soft Body Doll","La Baby, Caucasian","Purple outfit, Washable, Removable, Hat, Pacifier",12 Months,None
"boy,girl","5,6,8,10,4,7",toys,amazon,"Crayola Inspiration Art Case Coloring Set - Rainbow (140ct), Art Kit For Kids, Includes Markers, Crayons, & Colored Pencils, Easter Gifts & Toys [Amazon Exclusive]",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/716HKj-oNhL._AC_UL400_.jpg,$,21.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Crayola-Count-Rainbow-Inspiration-Gifts/dp/B00CI6J5JQ/ref=sr_1_243?keywords=toys+5+year+boy&qid=1680773979&sr=8-243,26519,A-B00CI6J5JQ,1684413051886,Crayola,"Inspiration Art Case, Coloring set, Art Kit",None,"Rainbow, Markers, Crayons, Colored Pencils, Easter Gifts, Toys",None,None
"boy,girl","1,2,3,4,5,6,8,10,7",toys,amazon,"Melissa & Doug Stainless Steel Pots and Pans Pretend Play Kitchen Set for Kids (8 pcs) - Kids Kitchen Accessories Set, Toy Pots And Pans For Kids Kitchen, Cooking Toys For Kids Ages 3+",https://m.media-amazon.com/images/I/71jvPfHvg2L._AC_UL320_.jpg,$,27.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Stainless-Pretend-Kitchen/dp/B00CPHX6YI/ref=sr_1_4?keywords=toys+1+year+boy&qid=1674127380&sr=8-4,12938,A-B00CPHX6YI,1684413991876,Melissa & Doug,"Pots and Pans, Pretend Play Kitchen Set, Kitchen Accessories Set, Toy Pots and Pans, Cooking Toys",None,"Kids kitchen, Kitchen accessories, Kids kitchen toys",3+ Years,None
"boy,girl","1,2,3,4,5",toys,amazon,"Fisher-Price Little People Toddler Playset, Noah’S Ark, Toy Boat with 9 Figures for Preschool Pretend Play Ages 1+ Years",https://m.media-amazon.com/images/I/51Uh79AAskL._AC_UL320_.jpg,$,43.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Fisher-Price-Little-People-Noahs-Ark/dp/B00CQHYXOO/ref=sr_1_16?keywords=toys+1+year+boy&qid=1681896832&sr=8-16,20906,A-B00CQHYXOO,1684412226494,Fisher-Price,Toy Boat,"Little People, Noah’s Ark","Toddler Playset, Preschool Pretend Play",1+ Years,None
"boy,girl","6,7,1",toys,amazon,"Fisher-Price Laugh & Learn Baby Toy, Magical Musical Mirror, Pretend Vanity Set with Light Sounds and Learning Songs for Infant to Toddler, Pink",https://m.media-amazon.com/images/I/61uUjJfpu8L._AC_UL320_.jpg,$,34.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fisher-Price-Magical-Musical-Mirror-Exclusive/dp/B00CQHYZ6K/ref=sr_1_283?keywords=toys+6+year+boy&qid=1680774232&sr=8-283,4995,A-B00CQHYZ6K,1684409223657,fisher-price,"toys, vanity sets","laugh & learn baby, magical musical mirror","infant to toddler, learning songs, pretend vanity set, light sounds","baby, toddler",unisex
"boy,girl",10,toys,amazon,"Radio Flyer Ziggle, Red Kids Wiggle Car, Ride On Toy For Ages 3-8",https://m.media-amazon.com/images/I/71ZSPMPXyEL._AC_UL320_.jpg,$,40.27,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Radio-Flyer-625-Ziggle/dp/B00CXVNXEO/ref=sr_1_218?keywords=toys+10+year+boy&qid=1681899224&sr=8-218,1762,A-B00CXVNXEO,1684414105696,radio flyer,"cars, toys",ziggle,"ride on toy, wiggle car",3-8,unisex
boy,1,toys,amazon,"Jellycat Bashful Woodland Bunny Stuffed Animal, Small, 7 inches",https://m.media-amazon.com/images/I/71BUgldrlSL._AC_UL400_.jpg,$,33.41,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Jellycat-Woodland-Bunny-Small-inches/dp/B00CZ21B0E/ref=sr_1_88?keywords=toys+1+year+boy&qid=1684409076&sr=8-88,1497,A-B00CZ21B0E,1684409150643,jellycat,"stuffed animals, toys",bashful woodland bunny,"small, 7 inches",2+,unisex
"girl,boy",7,toys,amazon,"Jellycat Bashful Woodland Bunny Stuffed Animal, Large, 15 inches",https://m.media-amazon.com/images/I/71BUgldrlSL._AC_UL320_.jpg,$,40,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Jellycat-Woodland-Bunny-Large-inches/dp/B00CZ21BXG/ref=sr_1_75?keywords=toys+7+year+girl&qid=1674806010&sr=8-75,1467,A-B00CZ21BXG,1684410557846,jellycat,"stuffed animals, toys",bashful woodland bunny,"large, 15 inches",2+,unisex
"boy,girl",2,toys,amazon,"The Learning Journey: Learn With Me - Color Fun Fish Bowl - Color Teaching Toddler Toys & Gifts for Boys & Girls Ages 2 Years and Up - Preschool Learning Toy, Multicolor",https://m.media-amazon.com/images/I/71yZ0IFBkZL._AC_UL400_.jpg,$,29.89,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Learning-Journey-Learn-Color-Fish/dp/B00D2VZMM0/ref=sr_1_107?keywords=toys+2+year+boy&qid=1684409308&sr=8-107,2341,A-B00D2VZMM0,1684411938329,the learning journey,"teaching, toys","learn with me, color fun fish bowl","color teaching, toddler toys, gifts, multicolor","2+, preschooler",unisex
"boy,girl","6,2",toys,amazon-in,"Melissa & Doug Wooden Construction Building Set in a Box (Developmental Toy, 48 Pieces)",https://m.media-amazon.com/images/I/71PnMQ2WsbL._AC_UL400_.jpg,₹,5154,"Get it Wednesday, 7 June - Saturday, 10 June",18,4.5,https://www.amazon.in/Melissa-Doug-Construction-Multi-Color/dp/B00D3IMEUA/ref=sr_1_106?keywords=toys+6+year+boy&qid=1684815798&sr=8-106,2441,A-B00D3IMEUA,1684821966815,melissa & doug,"wooden construction set, developmental toy",,"building set, toy, 48 pieces",6 months and up,
"girl,boy","1,2",toys,amazon,"Jellycat Fuddlewuddle Lion Stuffed Animal, Medium, 9 inches",https://m.media-amazon.com/images/I/71ZEcSw2iEL._AC_UL320_.jpg,$,27.5,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Jellycat-Fuddlewuddle-Stuffed-Animal-Medium/dp/B00DA36LAW/ref=sr_1_93?keywords=toys+1+year+girl&qid=1674127784&sr=8-93,963,A-B00DA36LAW,1675078266380,jellycat,stuffed animal,fuddlewuddle lion,"medium, 9 inches",all ages,"boys, girls"
boy,"1,9,5",toys,amazon,"Fat Brain Toys Squigz Starter Set, 24 Piece",https://m.media-amazon.com/images/I/71TLyik2IUL._AC_UL320_.jpg,$,26.95,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fat-Brain-Toys-Squigz-Starter/dp/B00DEBB3N0/ref=sr_1_60?keywords=toys+1+year+boy&qid=1674804310&sr=8-60,8836,A-B00DEBB3N0,1681898182008,fat brain toys,squigz starter set,,24 piece,all ages,"boys, girls"
"boy,girl",7,toys,amazon-in,Plush Toddler Frog Backpack for Boys Girl - Tiny Soft Frogs Stuffed Animal Backpack Frog Plush - Kids Toys for 3 4 5 6 7 Year Old Boy Birthday Gift - Stuffed Frog Toy Plushie Denim Backpack Frog Stuff,https://m.media-amazon.com/images/I/A1+vfkzBNAL._AC_UL400_.jpg,₹,4939,"Get it Saturday, 10 June - Wednesday, 14 June",22,4.8,https://www.amazon.in/Denim-Backpack-Frog-Boys-Girls/dp/B00DHRZRBU/ref=sr_1_30?keywords=toys+7+year+boy&qid=1684816114&sr=8-30,234,A-B00DHRZRBU,1684822326567,,"backpack, stuffed animal",plush toddler frog,"denim backpack, frog stuff",3-7 years old,"boys, girls"
girl,1,toys,amazon,"Infantino Textured Multi Ball Set - Toy for Sensory Exploration and Engagement for Ages 6 Months and up, 6 Piece Set",https://m.media-amazon.com/images/I/710Zp5mvC+L._AC_UL320_.jpg,$,12.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Infantino-Textured-Multi-Ball-Set/dp/B00DJPK8PA/ref=sr_1_230?keywords=toys+1+year+girl&qid=1674805252&sr=8-230,9771,A-B00DJPK8PA,1674805342573,infantino,textured multi ball set,,"sensory exploration, engagement, 6 piece set",6 months and up,"boys, girls"
"boy,girl",5,toys,amazon,"Jellycat Bashful Toffee Puppy Stuffed Animal, Medium, 12 inches",https://m.media-amazon.com/images/I/71kOkhe+gdL._AC_UL320_.jpg,$,25,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Jellycat-Bashful-Toffee-Medium-inches/dp/B00DJXX8UO/ref=sr_1_128?keywords=toys+5+year+boy&qid=1674804610&sr=8-128,1078,A-B00DJXX8UO,1675078735668,jellycat,stuffed animals,bashful toffee puppy,"medium, 12 inches",,
"girl,boy","1,2",toys,amazon,Disney Baby Winnie The Pooh On The Go Activity Toy,https://m.media-amazon.com/images/I/61JVMN7yH9L._AC_UL320_.jpg,$,21.39,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Disney-Baby-Winnie-Pooh-Activity/dp/B00DPFM9FQ/ref=sr_1_60?keywords=toys+1+year+girl&qid=1674127784&sr=8-60,1969,A-B00DPFM9FQ,1681899759923,disney,activity toys,winnie the pooh,on the go,,
boy,6,toys,amazon,MOJO Deinotherium Realistic Prehistoric Toy Replica Hand Painted Figurine,https://m.media-amazon.com/images/I/81u3sIGMC6L._AC_UL320_.jpg,$,26.24,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/MOJO-387154-Deinotherium-Toy-Figure/dp/B00DPUL1OQ/ref=sr_1_250?keywords=toys+6+year+boy&qid=1675076826&sr=8-250,72,A-B00DPUL1OQ,1675076949510,mojo,"toy replicas, figurines",deinotherium,"realistic, prehistoric, hand painted",,
"boy,girl","1,2",toys,amazon-in,Hape International Hape Walk-A-Long Snail Toy,https://m.media-amazon.com/images/I/81322JkDxJL._AC_UL400_.jpg,₹,6307,"Get it Monday, 19 June - Tuesday, 20 June",28,4.8,https://www.amazon.in/Hape-International-Walk-Long-Snail/dp/B00DQRV990/ref=sr_1_9?keywords=toys+1+year+boy&qid=1684780548&sr=8-9,3676,A-B00DQRV990,1684819602403,hape international,snail toys,,walk-a-long,,
"boy,girl","7,10",toys,amazon-in,"Nerf N Strike Elite Strongarm Toy Blaster with Rotating Barrel, Slam Fire, and 6 Official Nerf Elite Darts, Toys for Kids, Teens, and Adults, Boys and Girls, Outdoor Toys",https://m.media-amazon.com/images/I/618LQZjaFHL._AC_UL320_.jpg,₹,1032.4,"Get it by Today, 23 May",0,4.3,https://www.amazon.in/Nerf-N-Strike-Elite-Strongarm-Blaster/dp/B00DW1JT5G/ref=sr_1_194?keywords=toys+7+year+boy&qid=1684816134&sr=8-194,28691,A-B00DW1JT5G,1684823776910,nerf,toy blasters,,"n strike elite, strongarm, rotating barrel, slam fire, 6 darts, kids, teens, adults, boys, girls, outdoor",,
boy,"8,9,10",toys,amazon-in,"Nerf A3700 Centurion Mega Toy Blaster with Folding Bipod, 6-Dart Clip, 6 Official Mega Darts, & Bolt Action for Kids, Teens, & Adults, Gray",https://m.media-amazon.com/images/I/71JlanRVLuL._AC_UL400_.jpg,₹,25747,"Get it Friday, 2 June - Tuesday, 6 June",14,4.5,https://www.amazon.in/Nerf-A3700F01-N-Strike-Mega-Centurion/dp/B00DW1JU6O/ref=sr_1_81?keywords=toys+8+year+boy&qid=1684816541&sr=8-81,2959,A-B00DW1JU6O,1684817775504,nerf,"toy blaster, darts, kids toy, teens toy, adults toy",,"folding bipod, 6-dart clip, official mega darts, bolt action","toddler, kids, teens, adults",unisex
boy,2,toys,amazon,"labebe - Plush Rocking Horse, Pink Ride Elephant, Stuffed Rocker Toy for Child 1-3 Year Old, Kid Ride On Toy Wooden, 2 In 1 Rocking Animal with Wheel for Infant/Toddler(Girl&Boy),Nursery Birthday Gift",https://m.media-amazon.com/images/I/81HxNftUBvL._AC_UL400_.jpg,$,136.99,Check Retailer site for delivery info,-1,4.5,https://www.amazon.com/Labebe-Rocking-Elephant-Rocker-Stuffed/dp/B00DWZ03SO/ref=sr_1_211?keywords=toys+2+year+boy&qid=1684409323&sr=8-211,500,A-B00DWZ03SO,1684409429153,labebe,"plush rocking horse, stuffed rocker toy, kids ride on toy, wooden rocking animal",,"pink ride elephant, 2-in-1, nursery birthday gift","baby, toddler, kids",unisex
boy,3,toys,amazon,Manhattan Toy Links-to-Go Car Seat and Stroller Travel Accessory Set,https://m.media-amazon.com/images/I/61uOEXp3vtL._AC_UL320_.jpg,$,11,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Manhattan-Toy-Links-Stroller-Accessory/dp/B00DZETW52/ref=sr_1_85?keywords=toys+3+year+boy&qid=1674804441&sr=8-85,2127,A-B00DZETW52,1675076309742,manhattan toy,"links-to-go car seat, stroller travel accessory set",,"car seat, stroller, travel accessory","toddler, kids",unisex
"boy,girl","7,8,9,10",toys,amazon-in,"MECHANIX Monster Buggies Toy, Enhancing Practical Education, STEM Learning, Mechanical Skills and Creativity Age 8 to 99 Unisex (Black, Multicolour), 75 Pieces, for Kid",https://m.media-amazon.com/images/I/81M6k95sXKL._AC_UL320_.jpg,₹,499,"Get it by Today, 23 May",0,4.2,https://www.amazon.in/Mechanix-3601017-Monster-Buggies/dp/B00EE769VY/ref=sr_1_268?keywords=toys+7+year+boy&qid=1684816138&sr=8-268,4907,A-B00EE769VY,1684823824539,mechanix,"toy, practical education toy, stem learning toy, mechanical toy",monster buggies,"mechanical skills, 75 pieces, practical education, stem learning","kids, teens, adults",unisex
"boy,girl","6,7,8,9",toys,amazon-in,"Funskool Play, Read & Learn India Toy Map, Educational, 104 Pieces, Puzzle, For 6 year Old Kids And Above, Multi Color",https://m.media-amazon.com/images/I/91ussIbOplL._AC_UL400_.jpg,₹,193,"Get it by Today, 23 May",0,4.3,https://www.amazon.in/Funskool-Play-Learn-India-Map-Puzzles/dp/B00ELBBGOI/ref=sr_1_236?keywords=toys+6+year+boy&qid=1684815808&sr=8-236,7454,A-B00ELBBGOI,1684823246395,funskool,"play, read, learn toy map, puzzle",,"educational, 104 pieces, play read learn, puzzle","kids, teens",unisex
"boy,girl","8,6,1,5",toys,amazon,JC Toys Caucasian 20-inch Large Soft Body Baby Doll | La Baby | Washable |Removable Pink Outfit w/ Hat and Pacifier | For Children 2 Years +,https://m.media-amazon.com/images/I/61hjnRXW8ZL._AC_UL320_.jpg,$,20.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/JC-Toys-Baby-20-inch-Soft/dp/B00EPC9D9I/ref=sr_1_257?keywords=toys+8+year+boy&qid=1675077220&sr=8-257,5319,A-B00EPC9D9I,1684413551752,"JC Toys, La Baby","toys, dolls, infant toys",Caucasian baby doll,"baby dolls, washable dolls, removable dolls",2 years and above,"boys, girls"
"boy,girl",1,toys,amazon-in,"Giggles - Ride N Hide Turtle, Pull Along Toy, Encourages Walking,Funny Walking Style, 12 Months & Above, Infant and Preschool Toys",https://m.media-amazon.com/images/I/71wqbocW-cL._AC_UL320_.jpg,₹,431,"Get it by Tomorrow, 24 May",1,4.4,https://www.amazon.in/Funskool-Ride-Turtle-Multi-Color/dp/B00ET0MND4/ref=sr_1_154?keywords=toys+1+year+boy&qid=1684813171&sr=8-154,95,A-B00ET0MND4,1684819147175,Giggles,"toys, pull along toys, infant toys",Ride N Hide Turtle,"pull along toys, infant toys, encouraging walking",1 year and above,"boys, girls"
"boy,girl","1,10",toys,amazon-in,"Funskool Giggles - Plastic Mrf Racing Jeep, Multicolour Push and Go vehicle, Develops Hand-Eye coordination, 12 months & above, Infant and Preschool Toys, Multicolor",https://m.media-amazon.com/images/I/811pjL9LMlL._AC_UL400_.jpg,₹,299,"Get it by Today, 23 May",0,4.2,https://www.amazon.in/Funskool-Racing-Jeep-Multi-Color/dp/B00ET0MRB2/ref=sr_1_241?keywords=toys+1+year+boy&qid=1684813185&sr=8-241,1668,A-B00ET0MRB2,1684823835122,"Funskool, Giggles","toys, push and go vehicle, infant toys",Mrf Racing Jeep,"push and go vehicle, infant toys, hand-eye coordination",1 year and above,"boys, girls"
"boy,girl","8,4",toys,amazon,"Playmags 100-Piece Magnetic Tiles Building Blocks Set, 3D Magnet Tiles for Kids Boys Girls, Educational STEM Toys for Toddlers",https://m.media-amazon.com/images/I/81cmQKkTN-L._AC_UL320_.jpg,$,54.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Playmags-100-Piece-Super-Set/dp/B00EUBD14C/ref=sr_1_203?keywords=toys+8+year+boy&qid=1674804879&sr=8-203,9599,A-B00EUBD14C,1680773879052,Playmags,"toys, building blocks, stem toys",,"building blocks, stem toys, magnetic tiles",2 years and above,"boys, girls"
boy,9,toys,amazon,Big Country Toys Charolais Cow & Calf - 1:20 Scale - Hand Painted - Farm Toys - Farm Animals,https://m.media-amazon.com/images/I/31NsGJDGAqL._AC_UL320_.jpg,$,12.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Big-Country-Toys-Charolais-Calf/dp/B00EV55GB8/ref=sr_1_155?keywords=toys+9+year+boy&qid=1674804964&sr=8-155,115,A-B00EV55GB8,1681899117563,Big Country Toys,"toys, farm toys, farm animals",Charolais Cow & Calf,"farm toys, farm animals, hand painted",2 years and above,"boys, girls"
boy,2,toys,amazon-in,Nesting and Sorting Garages and Cars: Classic Toys - Blocks,https://m.media-amazon.com/images/I/71QwfENdESL._AC_UL400_.jpg,₹,6377.8,"Get it Monday, 19 June - Tuesday, 20 June",28,4.7,https://www.amazon.in/Nesting-Sorting-Garages-Cars-Classic/dp/B00EX5J9DM/ref=sr_1_105?keywords=toys+2+year+boy&qid=1684813866&sr=8-105,1554,A-B00EX5J9DM,1684814020645,"classic,melissa & doug k's kids","blocks,pull-back vehicle set,shape sorter","garages,cars","toy, set, vehicle, car, truck, case, soft, building, 56pcs, magnetic, crane","toddlers, babie",
"boy,girl","1,2,3",toys,amazon,"Melissa & Doug K's Kids Pull-Back Vehicle Set - Soft Baby Toy Set With 4 Cars and Trucks and Carrying Case - Pull Back Cars, Soft Vehicles Toys For Babies And Toddlers",https://m.media-amazon.com/images/I/81-z7mMsVuL._AC_UL320_.jpg,$,22.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Pull-Back-Vehicles-Carrying/dp/B00EX5K1GG/ref=sr_1_11?keywords=toys+1+year+boy&qid=1674127380&sr=8-11,9681,A-B00EX5K1GG,1684412224841,melissa & doug k's kids,"pull-back vehicle set,soft baby toy set,toddlers","vehicles,trucks,cars","toy, set, vehicle, car, truck, case, soft","babies, toddlers",
"boy,girl","1,2",toys,amazon-in,Melissa & Doug K's Kids Take-Along Shape Sorter Baby Toy,https://m.media-amazon.com/images/I/71TPKnGJMKL._AC_UL400_.jpg,₹,6048,"Get it by Friday, 16 June",24,4.8,https://www.amazon.in/Melissa-Doug-Take-Along-Shape-Sorter/dp/B00EYTM9IY/ref=sr_1_8?keywords=toys+1+year+boy&qid=1684780548&sr=8-8,4427,A-B00EYTM9IY,1684819600993,melissa & doug k's kids,"take-along shape sorter,baby toy",shape sorter,"toy, shape, sorter","babies, toddlers",
"boy,girl","3,4,6",toys,amazon,"Playmags Magnetic Tiles Building Set 56 Pcs Set with Car - Super Durable Magnet Blocks, STEM Development Kids Building Toys for Boys Girls & Toddlers",https://m.media-amazon.com/images/I/81I-p9xPbLL._AC_UL320_.jpg,$,32.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Winning-Playmags-Colors-Magnetic-Building/dp/B00FPT2XYM/ref=sr_1_197?keywords=toys+3+year+boy&qid=1674804466&sr=8-197,436,A-B00FPT2XYM,1675078901497,"playmags, melissa & doug","building set,magnetic tiles,stem development","magnetic blocks,car","toy, set, car, magnetic, building, durable, stem, development","boys, girls, toddlers",
"boy,girl","1,6,5",toys,amazon,"Melissa & Doug Magnetic Car Loader Wooden Toy Set With 4 Cars and 1 Semi-Trailer Truck - Crane Wooden Toy, Vehicle Toys For Kids Ages 3+",https://m.media-amazon.com/images/I/710Y+unlZNL._AC_UL320_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Melissa-Doug-Magnetic-Develop-Semi-Trailer/dp/B00FZMDAJG/ref=sr_1_74?keywords=toys+1+year+boy&qid=1674804310&sr=8-74,5482,A-B00FZMDAJG,1681900784339,melissa & doug,"wooden toy, vehicle toys, semi-trailer truck","cars,truck,magnetic car loader","toy, car, truck, wooden, vehicle, magnetic, crane","kids, ages 3+",
"boy,girl",2,toys,amazon-in,"Melissa & Doug Catch & Count Wooden Fishing Game (Developmental Toy, 2 Magnetic Rods)",https://m.media-amazon.com/images/I/61olMjeVmxL._AC_UL320_.jpg,₹,3328,"Get it Monday, 26 June - Tuesday, 27 June",35,4.6,https://www.amazon.in/Melissa-Doug-Catch-Count-Fishing/dp/B00FZMDAL4/ref=sr_1_205?keywords=toys+2+year+boy&qid=1684813878&sr=8-205,1705,A-B00FZMDAL4,1684819844792,melissa & doug,"developmental toy, magnetic rods",,"magnetic, fishing, game",,
girl,9,toys,amazon,"Melissa & Doug Dust! Sweep! Mop! 6-Piece Pretend Play Cleaning Set - Broom, Duster, Kid-Sized Cleaning Toys For Boys and For Girls",https://m.media-amazon.com/images/I/71qds3NSrUL._AC_UL320_.jpg,$,33.88,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Melissa-Doug-Housekeeping-Organizing-Confidence-Building/dp/B00FZMDAO6/ref=sr_1_183?keywords=toys+9+year+girl&qid=1684413706&sr=8-183,13790,A-B00FZMDAO6,1684413788186,melissa & doug,pretend play cleaning set,,"dusting, sweeping, moping",,"boy, girl"
